transaction_id,user_id,related_invoice_id,related_job_id,transaction_type,amount,currency,description,merchant_name,transaction_category,date,balance_after_transaction,payment_method,geo_location,created_at,updated_at
txn_535176EE,user_019,,,DEBIT,1954.0,INR,UPI-CAFE-COFFEE-CULTURE,Cafe Coffee Culture,Transport,2025-07-05T17:35:12.762566+00:00,223264,UPI,"Delhi, Delhi",2025-07-05T17:35:12.762566+00:00,2025-07-05T17:35:12.762566+00:00
txn_A2F5281A,user_021,,,CREDIT,25255.0,INR,NEFT-BoldBridgeSoftware-PAYMENT,Boldbridgesoftware Payment,Utilities,2025-09-20T23:43:44.762566+00:00,151910,NEFT,"Delhi, Delhi",2025-09-20T23:43:44.762566+00:00,2025-09-20T23:43:44.762566+00:00
txn_09C5E78C,user_023,,,CREDIT,139807.0,INR,NEFT-NorthStarAutomation-PAYMENT,Northstarautomation Payment,Grocery,2025-09-13T23:11:23.762566+00:00,475626,NEFT,"Bengaluru, Karnataka",2025-09-13T23:11:23.762566+00:00,2025-09-13T23:11:23.762566+00:00
txn_0EC266D9,user_036,,,DEBIT,1287.0,INR,UPI-CAFE-COFFEE-EXPRESS,Cafe Coffee Express,Food,2025-09-07T17:38:36.762566+00:00,197708,UPI,"Pune, Maharashtra",2025-09-07T17:38:36.762566+00:00,2025-09-07T17:38:36.762566+00:00
txn_FD6CCF02,user_044,,,DEBIT,1911.0,INR,UPI-CAFE-COFFEE-HUB-&-SPENCER-ONLINE,Cafe Coffee Hub,Grocery,2025-07-24T08:35:31.762566+00:00,48044,UPI,"Pune, Maharashtra",2025-07-24T08:35:31.762566+00:00,2025-07-24T08:35:31.762566+00:00
txn_68D20E6E,user_006,,,DEBIT,606.0,INR,UPI-CAFE-COFFEE-CULTURE,Cafe Coffee Culture,Food,2025-06-11T16:36:51.762566+00:00,211023,UPI,"Mumbai, Maharashtra",2025-06-11T16:36:51.762566+00:00,2025-06-11T16:36:51.762566+00:00
txn_A3532B06,user_025,,,DEBIT,3289.0,INR,UPI-HP-PETROL-PUMP,Hp Petrol Pump,Transport,2025-11-02T01:49:48.762566+00:00,112927,UPI,"Bengaluru, Karnataka",2025-11-02T01:49:48.762566+00:00,2025-11-02T01:49:48.762566+00:00
txn_6418A274,user_037,,,DEBIT,18497.0,INR,UPI-LANDLORD-RENT,Landlord Rent,Rent,2025-11-06T02:20:29.762566+00:00,91296,UPI,"Mumbai, Maharashtra",2025-11-06T02:20:29.762566+00:00,2025-11-06T02:20:29.762566+00:00
txn_869CD51F,user_011,,,DEBIT,2865.0,INR,UPI-CAFE-COFFEE-GARDEN-CAFE-COFFEE-MANOR-CAFE-COFFEE-COMPANY,Cafe Coffee Garden,Grocery,2025-11-24T17:05:36.762566+00:00,234309,UPI,"Mumbai, Maharashtra",2025-11-24T17:05:36.762566+00:00,2025-11-24T17:05:36.762566+00:00
txn_03F08165,user_007,,,DEBIT,198.0,INR,UPI-MYNTRA-STUDIO-CAFE-COFFEE-COLLECTIVE,Myntra Studio Cafe,Grocery,2025-06-28T16:35:49.762566+00:00,229146,UPI,"Bengaluru, Karnataka",2025-06-28T16:35:49.762566+00:00,2025-06-28T16:35:49.762566+00:00
txn_8C356B86,user_005,,,DEBIT,787.0,INR,CARD-SPOTIFY,Spotify,Entertainment,2025-10-05T12:39:14.762566+00:00,46161,CARD,"Delhi, Delhi",2025-10-05T12:39:14.762566+00:00,2025-10-05T12:39:14.762566+00:00
txn_E14ECF99,user_032,,,DEBIT,2948.0,INR,UPI-CAFE-COFFEE-WORKS,Cafe Coffee Works,Food,2025-06-25T22:50:22.762566+00:00,241544,UPI,"Mumbai, Maharashtra",2025-06-25T22:50:22.762566+00:00,2025-06-25T22:50:22.762566+00:00
txn_ECFF3492,user_004,,,DEBIT,2533.0,INR,UPI-CAFE-COFFEE-GARDEN-CAFE-DE-PARIS,Cafe Coffee Garden,Food,2025-11-24T16:24:29.762566+00:00,171448,UPI,"Pune, Maharashtra",2025-11-24T16:24:29.762566+00:00,2025-11-24T16:24:29.762566+00:00
txn_2F91A74A,user_033,,,DEBIT,4461.0,INR,BILL-ELECTRICITY-BILL,Electricity Bill,Utilities,2025-07-27T09:32:04.762566+00:00,101871,BILL,"Pune, Maharashtra",2025-07-27T09:32:04.762566+00:00,2025-07-27T09:32:04.762566+00:00
txn_E724A73D,user_013,,,DEBIT,2680.0,INR,UPI-CAFE-EXPRESS,Cafe Express,Food,2025-11-15T21:47:17.762566+00:00,330243,UPI,"Pune, Maharashtra",2025-11-15T21:47:17.762566+00:00,2025-11-15T21:47:17.762566+00:00
txn_624E267A,user_008,,,DEBIT,10211.0,INR,CARD-FLIGHT-BOOKING,Flight Booking,Trips,2025-07-18T18:22:41.762566+00:00,104677,CARD,"Delhi, Delhi",2025-07-18T18:22:41.762566+00:00,2025-07-18T18:22:41.762566+00:00
txn_4149D9B0,user_042,,,DEBIT,3456.0,INR,UPI-MEDKART,Medkart,Medical,2025-10-23T12:54:52.762566+00:00,87923,UPI,"Pune, Maharashtra",2025-10-23T12:54:52.762566+00:00,2025-10-23T12:54:52.762566+00:00
txn_920762C1,user_050,,,DEBIT,2183.0,INR,UPI-MYNTRA-STUDIO-CAFE-COFFEE-STATION,Myntra Studio Cafe,Medical,2025-08-09T23:27:54.762566+00:00,69950,UPI,"Delhi, Delhi",2025-08-09T23:27:54.762566+00:00,2025-08-09T23:27:54.762566+00:00
txn_03ED8808,user_036,,,DEBIT,2192.0,INR,UPI-THIRD-WAVE-COFFEE-LOUNGE,Third Wave Coffee,Food,2025-10-01T23:31:53.762566+00:00,195516,UPI,"Bengaluru, Karnataka",2025-10-01T23:31:53.762566+00:00,2025-10-01T23:31:53.762566+00:00
txn_1AAE4620,user_012,,,DEBIT,8107.0,INR,CARD-HOTEL-BOOKING,Hotel Booking,Trips,2025-08-07T11:04:47.762566+00:00,117022,CARD,"Bengaluru, Karnataka",2025-08-07T11:04:47.762566+00:00,2025-08-07T11:04:47.762566+00:00
txn_4C079904,user_017,,,DEBIT,3574.0,INR,UPI-NETMED-INDIA-MALL,Netmed India Mall,Food,2025-07-22T15:47:31.762566+00:00,41011,UPI,"Bengaluru, Karnataka",2025-07-22T15:47:31.762566+00:00,2025-07-22T15:47:31.762566+00:00
txn_FED1E2B6,user_003,,,DEBIT,3286.0,INR,UPI-CAFE-HOUSE-CAFE-COFFEE-EXPRESS-HOUSE,Cafe House Cafe,Food,2025-09-22T19:38:26.762566+00:00,90892,UPI,"Pune, Maharashtra",2025-09-22T19:38:26.762566+00:00,2025-09-22T19:38:26.762566+00:00
txn_8DFC6878,user_040,,,DEBIT,3538.0,INR,UPI-=====-FOOD_MERCHANTS.TXT-=====-MEDICAL_MERCHANTS.TXT-=====,===== Food_Merchants.Txt =====,Food,2025-11-10T15:31:11.762566+00:00,178396,UPI,"Bengaluru, Karnataka",2025-11-10T15:31:11.762566+00:00,2025-11-10T15:31:11.762566+00:00
txn_E2881068,user_001,,,DEBIT,2617.0,INR,UPI-CLOUDNINE-PHARMACY-INDIA,Cloudnine Pharmacy India,Grocery,2025-07-27T06:07:00.762566+00:00,39590,UPI,"Pune, Maharashtra",2025-07-27T06:07:00.762566+00:00,2025-07-27T06:07:00.762566+00:00
txn_578CA3E2,user_015,,,DEBIT,305.0,INR,UPI-CAFE-COFFEE-EXPRESS-CAFE-HOUSE,Cafe Coffee Express,Food,2025-07-23T00:02:12.762566+00:00,29844,UPI,"Mumbai, Maharashtra",2025-07-23T00:02:12.762566+00:00,2025-07-23T00:02:12.762566+00:00
txn_BEAD2647,user_030,,,DEBIT,750.0,INR,UPI-GROCERYHUB,Groceryhub,Grocery,2025-08-22T11:38:42.762566+00:00,272647,UPI,"Mumbai, Maharashtra",2025-08-22T11:38:42.762566+00:00,2025-08-22T11:38:42.762566+00:00
txn_7B725433,user_022,,,DEBIT,3662.0,INR,UPI-CAFE-COFFEE-SPOT-CAFE-COFFEE-CENTRAL-CAFE-COFFEE-SHOP,Cafe Coffee Spot,Medical,2025-07-22T01:55:37.762566+00:00,164556,UPI,"Mumbai, Maharashtra",2025-07-22T01:55:37.762566+00:00,2025-07-22T01:55:37.762566+00:00
txn_BB12F984,user_022,,,DEBIT,686.0,INR,UPI-MEDIQUICK-INDIA-MALL,Mediquick India Mall,Medical,2025-10-26T19:47:11.762566+00:00,163870,UPI,"Mumbai, Maharashtra",2025-10-26T19:47:11.762566+00:00,2025-10-26T19:47:11.762566+00:00
txn_FBBABC6B,user_002,,,DEBIT,1020.0,INR,UPI-THIRD-WAVE-COFFEE-LOUNGE-BAR,Third Wave Coffee,Food,2025-09-27T05:27:06.762566+00:00,59380,UPI,"Pune, Maharashtra",2025-09-27T05:27:06.762566+00:00,2025-09-27T05:27:06.762566+00:00
txn_765B17A2,user_030,,,DEBIT,1115.0,INR,UPI-CAFE-COFFEE-CULTURE,Cafe Coffee Culture,Transport,2025-10-05T02:39:25.762566+00:00,271532,UPI,"Delhi, Delhi",2025-10-05T02:39:25.762566+00:00,2025-10-05T02:39:25.762566+00:00
txn_D3A36E63,user_006,,,DEBIT,1001.0,INR,UPI-COSTA-COFFEE-COURT,Costa Coffee Court,Medical,2025-10-23T06:20:42.762566+00:00,210022,UPI,"Mumbai, Maharashtra",2025-10-23T06:20:42.762566+00:00,2025-10-23T06:20:42.762566+00:00
txn_62729EEC,user_035,,,DEBIT,1787.0,INR,UPI-THIRD-WAVE-COFFEE-HUB-&-SPENCER-MALL,Third Wave Coffee,Medical,2025-09-28T03:19:17.762566+00:00,191654,UPI,"Bengaluru, Karnataka",2025-09-28T03:19:17.762566+00:00,2025-09-28T03:19:17.762566+00:00
txn_C640770A,user_010,,,DEBIT,3915.0,INR,UPI-CAFE-COFFEE-TERRACE-CAFE-COFFEE-POINT-HOUSE,Cafe Coffee Terrace,Food,2025-10-04T04:10:42.762566+00:00,104365,UPI,"Mumbai, Maharashtra",2025-10-04T04:10:42.762566+00:00,2025-10-04T04:10:42.762566+00:00
txn_0FF10874,user_025,,,CREDIT,90340.0,INR,NEFT-UrbanHiveDigital-PAYMENT,Urbanhivedigital Payment,Trips,2025-07-22T23:26:23.762566+00:00,203267,NEFT,"Mumbai, Maharashtra",2025-07-22T23:26:23.762566+00:00,2025-07-22T23:26:23.762566+00:00
txn_2E73A0A4,user_020,,,DEBIT,472.0,INR,UPI-DTH-RECHARGE,Dth Recharge,Recharge,2025-10-30T12:32:11.762566+00:00,124682,UPI,"Delhi, Delhi",2025-10-30T12:32:11.762566+00:00,2025-10-30T12:32:11.762566+00:00
txn_F85E37FC,user_042,,,DEBIT,1964.0,INR,UPI-CAFE-COFFEE-HUB-CAFE-COFFEE-LOUNGE-BAR,Cafe Coffee Hub,Shopping,2025-10-13T03:34:50.762566+00:00,85959,UPI,"Mumbai, Maharashtra",2025-10-13T03:34:50.762566+00:00,2025-10-13T03:34:50.762566+00:00
txn_81178E24,user_035,,,DEBIT,1618.0,INR,UPI-CAFE-COFFEE-HUB-CAFE-COFFEE-STREET-HOUSE-EXPRESS-CAFE-COFFEE-YARD,Cafe Coffee Hub,Transport,2025-09-14T02:23:28.762566+00:00,190036,UPI,"Delhi, Delhi",2025-09-14T02:23:28.762566+00:00,2025-09-14T02:23:28.762566+00:00
txn_B265CB85,user_038,,,DEBIT,4791.0,INR,UPI-FARMERS-MARKET-BASKET,Farmers Market Basket,Food,2025-10-30T11:26:27.762566+00:00,146855,UPI,"Pune, Maharashtra",2025-10-30T11:26:27.762566+00:00,2025-10-30T11:26:27.762566+00:00
txn_92D7E3D9,user_048,,,DEBIT,585.0,INR,UPI-MOBILE-RECHARGE,Mobile Recharge,Recharge,2025-07-23T09:54:55.762566+00:00,55332,UPI,"Bengaluru, Karnataka",2025-07-23T09:54:55.762566+00:00,2025-07-23T09:54:55.762566+00:00
txn_D63930EC,user_034,,,CREDIT,117993.0,INR,NEFT-TechCorpSolutions-PAYMENT,Techcorpsolutions Payment,Medical,2025-09-17T00:21:31.762566+00:00,161963,NEFT,"Delhi, Delhi",2025-09-17T00:21:31.762566+00:00,2025-09-17T00:21:31.762566+00:00
txn_3F365DB3,user_046,,,DEBIT,7910.0,INR,CARD-HOTEL-BOOKING,Hotel Booking,Trips,2025-07-06T15:06:57.762566+00:00,258821,CARD,"Mumbai, Maharashtra",2025-07-06T15:06:57.762566+00:00,2025-07-06T15:06:57.762566+00:00
txn_04874C3B,user_045,,,DEBIT,191.0,INR,UPI-CAFE-EXPRESS,Cafe Express,Food,2025-09-30T08:40:48.762566+00:00,289707,UPI,"Pune, Maharashtra",2025-09-30T08:40:48.762566+00:00,2025-09-30T08:40:48.762566+00:00
txn_D6EFE798,user_009,,,DEBIT,1929.0,INR,BILL-ELECTRICITY-BILL,Electricity Bill,Utilities,2025-10-13T15:49:13.762566+00:00,243844,BILL,"Bengaluru, Karnataka",2025-10-13T15:49:13.762566+00:00,2025-10-13T15:49:13.762566+00:00
txn_A6A49F5C,user_005,,,DEBIT,3018.0,INR,UPI-COSTA-COFFEE-STUDIO-CAFE-COFFEE-JUNCTION-HOUSE,Costa Coffee Studio,Food,2025-09-05T11:37:53.762566+00:00,43143,UPI,"Bengaluru, Karnataka",2025-09-05T11:37:53.762566+00:00,2025-09-05T11:37:53.762566+00:00
txn_54B74838,user_031,,,DEBIT,3635.0,INR,UPI-CAFE-COFFEE-EXPRESS-HOUSE,Cafe Coffee Express,Food,2025-11-22T13:16:42.762566+00:00,122643,UPI,"Mumbai, Maharashtra",2025-11-22T13:16:42.762566+00:00,2025-11-22T13:16:42.762566+00:00
txn_7AD160DA,user_050,,,DEBIT,4343.0,INR,UPI-CAFE-COFFEE-COMPANY-HOUSE,Cafe Coffee Company,Food,2025-07-25T00:50:41.762566+00:00,65607,UPI,"Delhi, Delhi",2025-07-25T00:50:41.762566+00:00,2025-07-25T00:50:41.762566+00:00
txn_522DA173,user_047,,,DEBIT,911.0,INR,UPI-CAFE-COFFEE-TERRACE-CAFE-COFFEE-FACTORY-CAFE-COFFEE-ROASTERS,Cafe Coffee Terrace,Food,2025-11-17T06:33:21.762566+00:00,178645,UPI,"Pune, Maharashtra",2025-11-17T06:33:21.762566+00:00,2025-11-17T06:33:21.762566+00:00
txn_8A1569ED,user_047,,,DEBIT,2919.0,INR,UPI-CAFE-COFFEE-JUNCTION-HOUSE-EXPRESS-CAFE-COFFEE-CENTRAL-PERK-HOUSE,Cafe Coffee Junction,Grocery,2025-10-29T08:01:27.762566+00:00,175726,UPI,"Mumbai, Maharashtra",2025-10-29T08:01:27.762566+00:00,2025-10-29T08:01:27.762566+00:00
txn_AE803C4C,user_041,,,DEBIT,564.0,INR,UPI-CAFE-COFFEE-DEPOT-CAFE-COFFEE-STREET-HOUSE,Cafe Coffee Depot,Food,2025-07-11T19:40:41.762566+00:00,106160,UPI,"Delhi, Delhi",2025-07-11T19:40:41.762566+00:00,2025-07-11T19:40:41.762566+00:00
txn_020449DF,user_036,,,DEBIT,2220.0,INR,UPI-CAFE-COFFEE-CULTURE,Cafe Coffee Culture,Medical,2025-10-20T08:38:49.762566+00:00,193296,UPI,"Delhi, Delhi",2025-10-20T08:38:49.762566+00:00,2025-10-20T08:38:49.762566+00:00
txn_AC18A869,user_027,,,DEBIT,2042.0,INR,UPI-CAFE-COFFEE-COURT-CAFE-COFFEE-PLACE-HOUSE,Cafe Coffee Court,Food,2025-06-04T14:21:31.762566+00:00,51005,UPI,"Bengaluru, Karnataka",2025-06-04T14:21:31.762566+00:00,2025-06-04T14:21:31.762566+00:00
txn_F6B3EE37,user_002,,,CREDIT,5305.0,INR,NEFT-AlphaUpStartups-PAYMENT,Alphaupstartups Payment,Entertainment,2025-09-10T19:26:29.762566+00:00,64685,NEFT,"Pune, Maharashtra",2025-09-10T19:26:29.762566+00:00,2025-09-10T19:26:29.762566+00:00
txn_0B7C826B,user_033,,,DEBIT,417.0,INR,UPI-MYNTRA,Myntra,Shopping,2025-07-13T01:07:25.762566+00:00,101454,UPI,"Mumbai, Maharashtra",2025-07-13T01:07:25.762566+00:00,2025-07-13T01:07:25.762566+00:00
txn_B54F7F88,user_041,,,DEBIT,3700.0,INR,UPI-QUICK-RIDE-BIKE,Quick Ride Bike,Transport,2025-10-04T15:35:44.762566+00:00,102460,UPI,"Bengaluru, Karnataka",2025-10-04T15:35:44.762566+00:00,2025-10-04T15:35:44.762566+00:00
txn_D0440DBD,user_047,,,DEBIT,248.0,INR,UPI-CAFE,Cafe,Misc,2025-07-05T00:51:21.762566+00:00,175478,UPI,"Mumbai, Maharashtra",2025-07-05T00:51:21.762566+00:00,2025-07-05T00:51:21.762566+00:00
txn_B7235E9A,user_002,,,DEBIT,4936.0,INR,UPI-CAFE-COFFEE-ROASTERY-HOUSE-CAFE-COFFEE-STUDIO-CAFE-COFFEE-HUB,Cafe Coffee Roastery,Grocery,2025-10-07T05:45:17.762566+00:00,59749,UPI,"Delhi, Delhi",2025-10-07T05:45:17.762566+00:00,2025-10-07T05:45:17.762566+00:00
txn_5700434F,user_028,,,DEBIT,1889.0,INR,UPI-MARKS-&-CO.-HOUSE,Marks & Co.,Shopping,2025-11-22T23:47:05.762566+00:00,203789,UPI,"Bengaluru, Karnataka",2025-11-22T23:47:05.762566+00:00,2025-11-22T23:47:05.762566+00:00
txn_BCBF1C24,user_047,INV-2025-1290,job_1dab7818,CREDIT,79276.0,INR,NEFT-AlphaUpStartups-PAYMENT,Alphaupstartups Payment,Recharge,2025-07-18T10:49:59.762566+00:00,254754,NEFT,"Bengaluru, Karnataka",2025-07-18T10:49:59.762566+00:00,2025-07-18T10:49:59.762566+00:00
txn_C27505D8,user_036,,,CREDIT,53544.0,INR,NEFT-DigitalCraftMedia-PAYMENT,Digitalcraftmedia Payment,Food,2025-06-08T09:45:16.762566+00:00,246840,NEFT,"Pune, Maharashtra",2025-06-08T09:45:16.762566+00:00,2025-06-08T09:45:16.762566+00:00
txn_2D308CC4,user_020,,,DEBIT,1993.0,INR,UPI-HP-PETROL-PUMP,Hp Petrol Pump,Grocery,2025-09-14T11:06:45.762566+00:00,122689,UPI,"Bengaluru, Karnataka",2025-09-14T11:06:45.762566+00:00,2025-09-14T11:06:45.762566+00:00
txn_4AEC802D,user_010,,,DEBIT,4580.0,INR,UPI-CAFE-EXPRESS-HOUSE,Cafe Express House,Shopping,2025-10-26T20:16:46.762566+00:00,99785,UPI,"Bengaluru, Karnataka",2025-10-26T20:16:46.762566+00:00,2025-10-26T20:16:46.762566+00:00
txn_02F9C084,user_030,,,DEBIT,3519.0,INR,UPI-=====-FOOD_MERCHANTS.TXT-=====,===== Food_Merchants.Txt =====,Food,2025-06-24T03:11:35.762566+00:00,268013,UPI,"Bengaluru, Karnataka",2025-06-24T03:11:35.762566+00:00,2025-06-24T03:11:35.762566+00:00
txn_C48D2B09,user_036,,,DEBIT,1315.0,INR,CARD-HOTSTAR,Hotstar,Entertainment,2025-11-16T19:26:41.762566+00:00,245525,CARD,"Bengaluru, Karnataka",2025-11-16T19:26:41.762566+00:00,2025-11-16T19:26:41.762566+00:00
txn_7AA7EF06,user_039,,,DEBIT,601.0,INR,UPI-CAFE-COFFEE-ZONE-CAFE-COFFEE-SPOT-CAFE-COFFEE-LOUNGE,Cafe Coffee Zone,Food,2025-10-28T19:38:02.762566+00:00,112040,UPI,"Pune, Maharashtra",2025-10-28T19:38:02.762566+00:00,2025-10-28T19:38:02.762566+00:00
txn_CAEA09DA,user_020,,,DEBIT,4337.0,INR,UPI-CAFE-COFFEE-CORNER-HOUSE-CAFE-COFFEE-HUB-&-SPENCER-MALL,Cafe Coffee Corner,Grocery,2025-06-19T23:43:45.762566+00:00,118352,UPI,"Pune, Maharashtra",2025-06-19T23:43:45.762566+00:00,2025-06-19T23:43:45.762566+00:00
txn_066D55A5,user_030,,,DEBIT,748.0,INR,CARD-HOTSTAR,Hotstar,Entertainment,2025-08-13T19:57:00.762566+00:00,267265,CARD,"Bengaluru, Karnataka",2025-08-13T19:57:00.762566+00:00,2025-08-13T19:57:00.762566+00:00
txn_766AEA54,user_030,,,DEBIT,801.0,INR,CARD-AMAZON-PRIME,Amazon Prime,Entertainment,2025-07-20T20:01:48.762566+00:00,266464,CARD,"Mumbai, Maharashtra",2025-07-20T20:01:48.762566+00:00,2025-07-20T20:01:48.762566+00:00
txn_BADB3606,user_004,INV-2025-1239,job_967bf0f7,CREDIT,80170.0,INR,NEFT-UrbanMonkTechnologies-PAYMENT,Urbanmonktechnologies Payment,Shopping,2025-07-11T05:49:39.762566+00:00,251618,NEFT,"Delhi, Delhi",2025-07-11T05:49:39.762566+00:00,2025-07-11T05:49:39.762566+00:00
txn_4CDEAE6F,user_026,,,CREDIT,105848.0,INR,NEFT-CloudNovaSystems-PAYMENT,Cloudnovasystems Payment,Food,2025-06-14T14:58:42.762566+00:00,127957,NEFT,"Pune, Maharashtra",2025-06-14T14:58:42.762566+00:00,2025-06-14T14:58:42.762566+00:00
txn_421379AF,user_043,,,DEBIT,3145.0,INR,BILL-BROADBAND-BILL,Broadband Bill,Utilities,2025-06-27T22:51:30.762566+00:00,79730,BILL,"Delhi, Delhi",2025-06-27T22:51:30.762566+00:00,2025-06-27T22:51:30.762566+00:00
txn_7F2E72BD,user_001,,,DEBIT,3897.0,INR,UPI-SHOPPERS-STOP-CAFE-COFFEE-MANOR,Shoppers Stop Cafe,Shopping,2025-07-29T19:55:09.762566+00:00,35693,UPI,"Mumbai, Maharashtra",2025-07-29T19:55:09.762566+00:00,2025-07-29T19:55:09.762566+00:00
txn_A5A7E444,user_013,,,CREDIT,140554.0,INR,NEFT-BoldBridgeSoftware-PAYMENT,Boldbridgesoftware Payment,Food,2025-07-06T06:32:16.762566+00:00,470797,NEFT,"Mumbai, Maharashtra",2025-07-06T06:32:16.762566+00:00,2025-07-06T06:32:16.762566+00:00
txn_4B1DDD93,user_017,,,DEBIT,4475.0,INR,UPI-CAFE-COFFEE-STUDIO-CAFE-COFFEE-HAVEN-HOUSE,Cafe Coffee Studio,Grocery,2025-08-10T13:32:52.762566+00:00,36536,UPI,"Mumbai, Maharashtra",2025-08-10T13:32:52.762566+00:00,2025-08-10T13:32:52.762566+00:00
txn_FA5461CA,user_040,,,DEBIT,3214.0,INR,UPI-SHOPPERS-STOP-HOUSE,Shoppers Stop House,Grocery,2025-07-13T14:46:32.762566+00:00,175182,UPI,"Bengaluru, Karnataka",2025-07-13T14:46:32.762566+00:00,2025-07-13T14:46:32.762566+00:00
txn_EBABEC66,user_022,,,DEBIT,4550.0,INR,UPI-CAFE-COFFEE-COMPANY-HOUSE-EXPRESS-CAFE,Cafe Coffee Company,Transport,2025-09-21T15:02:02.762566+00:00,159320,UPI,"Pune, Maharashtra",2025-09-21T15:02:02.762566+00:00,2025-09-21T15:02:02.762566+00:00
txn_35F2DFEB,user_043,,,DEBIT,4962.0,INR,UPI-DMART-READY,Dmart Ready,Grocery,2025-06-24T10:59:25.762566+00:00,74768,UPI,"Delhi, Delhi",2025-06-24T10:59:25.762566+00:00,2025-06-24T10:59:25.762566+00:00
txn_D8E60B2A,user_024,,,DEBIT,1229.0,INR,UPI-SHOPPERS-STOP-CAFE-COFFEE-YARD-CAFE-COFFEE-STREET-CAFE-AROMAS,Shoppers Stop Cafe,Food,2025-11-23T20:50:25.762566+00:00,48187,UPI,"Delhi, Delhi",2025-11-23T20:50:25.762566+00:00,2025-11-23T20:50:25.762566+00:00
txn_81979CA3,user_040,,,DEBIT,2117.0,INR,UPI-CAFE-COFFEE-COURT-CAFE-COFFEE-STREET-CAFE-COFFEE-JUNCTION-HOUSE,Cafe Coffee Court,Shopping,2025-10-11T17:39:08.762566+00:00,173065,UPI,"Bengaluru, Karnataka",2025-10-11T17:39:08.762566+00:00,2025-10-11T17:39:08.762566+00:00
txn_5BD075E0,user_040,,,DEBIT,3065.0,INR,UPI-SHOPPERS-STOP-HOUSE,Shoppers Stop House,Food,2025-08-22T20:40:31.762566+00:00,170000,UPI,"Pune, Maharashtra",2025-08-22T20:40:31.762566+00:00,2025-08-22T20:40:31.762566+00:00
txn_B5EDC55F,user_032,,,DEBIT,73.0,INR,UPI-FLIPKART-SUPERMART,Flipkart Supermart,Shopping,2025-10-22T01:02:34.762566+00:00,241471,UPI,"Delhi, Delhi",2025-10-22T01:02:34.762566+00:00,2025-10-22T01:02:34.762566+00:00
txn_68E549B4,user_027,,,DEBIT,3977.0,INR,UPI-MERU-CABS,Meru Cabs,Transport,2025-08-12T20:02:05.762566+00:00,47028,UPI,"Mumbai, Maharashtra",2025-08-12T20:02:05.762566+00:00,2025-08-12T20:02:05.762566+00:00
txn_CC4D4E9C,user_048,,,DEBIT,14710.0,INR,CARD-FLIGHT-BOOKING,Flight Booking,Trips,2025-08-28T10:26:34.762566+00:00,40622,CARD,"Delhi, Delhi",2025-08-28T10:26:34.762566+00:00,2025-08-28T10:26:34.762566+00:00
txn_CE814B82,user_001,,,DEBIT,3183.0,INR,UPI-INSTAMART,Instamart,Grocery,2025-09-15T03:56:36.762566+00:00,32510,UPI,"Bengaluru, Karnataka",2025-09-15T03:56:36.762566+00:00,2025-09-15T03:56:36.762566+00:00
txn_F2043BAD,user_037,,,DEBIT,2941.0,INR,UPI-CAFE-COFFEE-CENTRAL-CAFE-LATTE,Cafe Coffee Central,Shopping,2025-11-05T16:25:02.762566+00:00,88355,UPI,"Delhi, Delhi",2025-11-05T16:25:02.762566+00:00,2025-11-05T16:25:02.762566+00:00
txn_0DB452AA,user_037,,,DEBIT,2808.0,INR,UPI-SHOPPER'S-STOP-ONLINE,Shopper'S Stop Online,Food,2025-07-11T17:37:07.762566+00:00,85547,UPI,"Pune, Maharashtra",2025-07-11T17:37:07.762566+00:00,2025-07-11T17:37:07.762566+00:00
txn_B3B517C3,user_049,,,DEBIT,2238.0,INR,BILL-BROADBAND-BILL,Broadband Bill,Utilities,2025-09-23T11:54:54.762566+00:00,111966,BILL,"Pune, Maharashtra",2025-09-23T11:54:54.762566+00:00,2025-09-23T11:54:54.762566+00:00
txn_10BCC9AC,user_035,,,DEBIT,2419.0,INR,UPI-CAFE-HOUSE-EXPRESS,Cafe House Express,Food,2025-11-14T07:13:58.762566+00:00,187617,UPI,"Delhi, Delhi",2025-11-14T07:13:58.762566+00:00,2025-11-14T07:13:58.762566+00:00
txn_4996F3EB,user_025,,,DEBIT,1619.0,INR,UPI-CAFE-COFFEE-BAR-HOUSE,Cafe Coffee Bar,Food,2025-08-22T08:11:57.762566+00:00,201648,UPI,"Pune, Maharashtra",2025-08-22T08:11:57.762566+00:00,2025-08-22T08:11:57.762566+00:00
txn_DF710EBC,user_029,,,DEBIT,3961.0,INR,UPI-CAFE-COFFEE-STOP-ONLINE,Cafe Coffee Stop,Food,2025-06-22T20:38:37.762566+00:00,128187,UPI,"Pune, Maharashtra",2025-06-22T20:38:37.762566+00:00,2025-06-22T20:38:37.762566+00:00
txn_B2209072,user_016,,,DEBIT,4853.0,INR,UPI-FRESHNFAST,Freshnfast,Grocery,2025-06-18T22:22:05.762566+00:00,92066,UPI,"Bengaluru, Karnataka",2025-06-18T22:22:05.762566+00:00,2025-06-18T22:22:05.762566+00:00
txn_3495EE1D,user_046,,,CREDIT,9703.0,INR,NEFT-InfinitePixelsStudio-PAYMENT,Infinitepixelsstudio Payment,Shopping,2025-10-26T23:18:00.762566+00:00,268524,NEFT,"Bengaluru, Karnataka",2025-10-26T23:18:00.762566+00:00,2025-10-26T23:18:00.762566+00:00
