invoice_id,company_id,company_name,client_id,related_freelancer_id,related_job_id,amount_due,currency,invoice_created_at,due_date,payment_expected_date,status,days_overdue,communication_history,last_communication_at,invoice_tags,created_at,updated_at
INV-2025-1207,company_008,PixelForge Interactive,user_007,user_038,job_c8e59b77,115421,INR,2025-08-19T06:39:52.051388+00:00,2025-09-22,2025-09-27,PARTIAL,65,"[{""ts"": ""2025-08-19T06:39:52.051388+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1207 to PixelForge Interactive."", ""type"": ""initial""}, {""ts"": ""2025-08-26T06:39:52.051388+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Gently reminded the client regarding the pending invoice via email with line-by-line breakdown of charges. Followed up with a brief summary of the invoice details and line-item summary. Polite WhatsApp follow-up ensured client had received and understood. Emphasized due date for the transparency."", ""type"": ""reminder""}, {""ts"": ""2025-09-03T06:39:52.051388+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Follow-up WhatsApp message regarding overdue invoice. Reinforced urgency, detailed consequences of further delay and requested immediate action. The client acknowledged the urgency. Documented communication for follow-up."", ""type"": ""firm""}, {""ts"": ""2025-09-18T06:39:52.051388+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Escalated client’s overdue invoice to legal team with complete documentation. Legal counsel instructed to draft formal notice."", ""type"": ""legal""}]",2025-09-18T06:39:52.051388+00:00,,2025-08-19T06:39:52.051388+00:00,2025-11-26T06:39:52.051388+00:00
INV-2025-1208,company_012,CipherGrid Analytics,user_040,user_024,job_864d3f48,179788,INR,2025-10-06T06:39:52.051388+00:00,2025-11-08,2025-11-13,PAID,18,"[{""ts"": ""2025-10-06T06:39:52.051388+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1208 to CipherGrid Analytics."", ""type"": ""initial""}, {""ts"": ""2025-10-13T06:39:52.051388+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Shared the invoice attachment sent to confirm receipt and appreciation."", ""type"": ""reminder""}, {""ts"": ""2025-10-21T06:39:52.051388+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Follow-up WhatsApp message emphasizing urgency of immediate payment. Emphasized contractual obligations and necessity of immediate payment. Client assured they would prioritize payment."", ""type"": ""firm""}, {""ts"": ""2025-11-05T06:39:52.051388+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Escalated client’s overdue invoice to legal team informed."", ""type"": ""legal""}]",2025-11-05T06:39:52.051388+00:00,,2025-10-06T06:39:52.051388+00:00,2025-11-26T06:39:52.051388+00:00
INV-2025-1209,company_032,FutureSpark Labs,user_016,user_037,job_209e60a0,109567,INR,2025-11-07T06:39:52.051388+00:00,2025-12-10,2025-12-15,PARTIAL,0,"[{""ts"": ""2025-11-07T06:39:52.051388+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1209 to FutureSpark Labs."", ""type"": ""initial""}]",2025-11-07T06:39:52.051388+00:00,,2025-11-07T06:39:52.051388+00:00,2025-11-26T06:39:52.051388+00:00
INV-2025-1210,company_036,DeepLogic Systems,user_026,user_015,job_080d1cbc,32557,INR,2025-10-16T06:39:52.051388+00:00,2025-11-17,2025-11-22,OVERDUE,9,"[{""ts"": ""2025-10-16T06:39:52.051388+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1210 to DeepLogic Systems."", ""type"": ""initial""}, {""ts"": ""2025-10-23T06:39:52.051388+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Shared invoice through email. A polite reminder about the payment timeline and expressed willingness to assist with any clarifications or supporting documents. Client acknowledged receipt and offer assistance. Client acknowledged with gratitude."", ""type"": ""reminder""}, {""ts"": ""2025-10-31T06:39:52.051388+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Called client about overdue invoice. Provided details of outstanding balance and previous reminders. Client indicated processing would begin shortly."", ""type"": ""firm""}]",2025-10-31T06:39:52.051388+00:00,milestone,2025-10-16T06:39:52.051388+00:00,2025-11-26T06:39:52.060243+00:00
INV-2025-1211,company_001,TechCorp Solutions,user_020,user_031,job_aa019649,105827,INR,2025-10-04T06:39:52.060243+00:00,2025-11-15,2025-11-20,OVERDUE,11,"[{""ts"": ""2025-10-04T06:39:52.060243+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1211 to TechCorp Solutions."", ""type"": ""initial""}, {""ts"": ""2025-10-11T06:39:52.060243+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Email sent with invoice details and provide feedback within two business days. Followed up politely through messaging to ensure clarity and receipt. Client acknowledged receipt and expressed appreciation for the transparency."", ""type"": ""reminder""}, {""ts"": ""2025-10-19T06:39:52.060243+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent formal reminder email outlining overdue invoice and requesting immediate action. The client acknowledged the call but indicated potential delays due to internal processing."", ""type"": ""firm""}]",2025-10-19T06:39:52.060243+00:00,,2025-10-04T06:39:52.060243+00:00,2025-11-26T06:39:52.060243+00:00
INV-2025-1212,company_012,CipherGrid Analytics,user_041,user_041,job_f3801dfe,48280,INR,2025-10-12T06:39:52.060243+00:00,2025-11-24,2025-11-29,OVERDUE,2,"[{""ts"": ""2025-10-12T06:39:52.060243+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1212 to CipherGrid Analytics."", ""type"": ""initial""}, {""ts"": ""2025-10-19T06:39:52.060243+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Sent invoice via email with line-by-line breakdown of services rendered. Client responded positively and indicated processing would happen within the next week."", ""type"": ""reminder""}]",2025-10-19T06:39:52.060243+00:00,,2025-10-12T06:39:52.060243+00:00,2025-11-26T06:39:52.060243+00:00
INV-2025-1213,company_015,NextWave Creations,user_046,user_045,job_5468ea74,52729,INR,2025-09-07T06:39:52.060243+00:00,2025-09-23,2025-09-28,OVERDUE,64,"[{""ts"": ""2025-09-07T06:39:52.060243+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1213 to NextWave Creations."", ""type"": ""initial""}, {""ts"": ""2025-09-14T06:39:52.060243+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Sent a follow-up message in a polite tone emphasizing due dates and offering assistance for any queries. Client confirmed they had received and understood. Provided a polite WhatsApp message confirming client received the email. The client confirmed receipt and promised to process within the week."", ""type"": ""reminder""}, {""ts"": ""2025-09-22T06:39:52.060243+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Follow-up WhatsApp message sent regarding overdue invoice. Requested immediate settlement is expected. Highlighted the consequences of delayed payment and documented all prior communications. Client indicated payment would be processed this week."", ""type"": ""firm""}, {""ts"": ""2025-10-07T06:39:52.060243+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Escalated overdue invoice to legal counsel for review. Provided comprehensive invoice and previous communications. Emphasized urgency and legal team informed."", ""type"": ""legal""}]",2025-10-07T06:39:52.060243+00:00,,2025-09-07T06:39:52.060243+00:00,2025-11-26T06:39:52.060243+00:00
INV-2025-1214,company_017,QuantumVerse Labs,user_032,user_022,job_367857a5,191500,INR,2025-08-21T06:39:52.060243+00:00,2025-09-27,2025-10-02,OVERDUE,60,"[{""ts"": ""2025-08-21T06:39:52.060243+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1214 to QuantumVerse Labs."", ""type"": ""initial""}, {""ts"": ""2025-08-28T06:39:52.060243+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Email sent with invoice details and due date. Client acknowledged receipt and indicating that payment would be made soon."", ""type"": ""reminder""}, {""ts"": ""2025-09-05T06:39:52.060243+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Called client to discuss overdue invoice. Emphasized consequences of further delay and requested immediate payment. Client acknowledged and promised processing."", ""type"": ""firm""}, {""ts"": ""2025-09-20T06:39:52.060243+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Drafted legal notice for overdue invoice. Outlined payment terms, prior reminders, and contractual obligations. Notified client that legal action if not settled promptly. Legal team updated for follow-up."", ""type"": ""legal""}]",2025-09-20T06:39:52.060243+00:00,,2025-08-21T06:39:52.060243+00:00,2025-11-26T06:39:52.060243+00:00
INV-2025-1215,company_027,BoldBridge Software,user_050,user_045,job_c2801be0,137907,INR,2025-10-13T06:39:52.060243+00:00,2025-11-19,2025-11-24,OVERDUE,7,"[{""ts"": ""2025-10-13T06:39:52.060243+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1215 to BoldBridge Software."", ""type"": ""initial""}, {""ts"": ""2025-10-20T06:39:52.060243+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Sent email invoice with gratitude for collaboration and attached the invoice attachment and highlighted key deliverables. Included a brief summary of the documentation. Client replied promptly acknowledging the notice."", ""type"": ""reminder""}, {""ts"": ""2025-10-28T06:39:52.060243+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Follow-up WhatsApp message regarding overdue payment. Emphasized contractual obligations and urgency of immediate payment. Client responded acknowledging urgency."", ""type"": ""firm""}]",2025-10-28T06:39:52.060243+00:00,milestone,2025-10-13T06:39:52.060243+00:00,2025-11-26T06:39:52.060243+00:00
INV-2025-1216,company_026,VectorShift Technologies,user_042,user_005,job_9fe9f14b,47528,INR,2025-10-21T06:39:52.060243+00:00,2025-12-03,2025-12-08,PAID,0,"[{""ts"": ""2025-10-21T06:39:52.060243+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1216 to VectorShift Technologies."", ""type"": ""initial""}]",2025-10-21T06:39:52.060243+00:00,,2025-10-21T06:39:52.060243+00:00,2025-11-26T06:39:52.060243+00:00
INV-2025-1217,company_001,TechCorp Solutions,user_041,user_007,job_47c528e7,163608,INR,2025-09-18T06:39:52.060243+00:00,2025-10-23,2025-10-28,OVERDUE,34,"[{""ts"": ""2025-09-18T06:39:52.060243+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1217 to TechCorp Solutions."", ""type"": ""initial""}, {""ts"": ""2025-09-25T06:39:52.060243+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Sent invoice via email. Provided detailed description of deliverables and payment instructions. Followed up politely to confirm receipt. Client replied courteously and indicated processing would happen within the next week."", ""type"": ""reminder""}, {""ts"": ""2025-10-03T06:39:52.060243+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Follow-up WhatsApp message sent regarding overdue payment. Firmly requested payment, noting the overdue duration and consequences. Client responded confirming they would prioritize payment."", ""type"": ""firm""}, {""ts"": ""2025-10-18T06:39:52.060243+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Drafted legal notice requesting immediate payment for overdue invoice, prior reminders, and legal implications. Urgency emphasized. Legal team documented."", ""type"": ""legal""}]",2025-10-18T06:39:52.060243+00:00,,2025-09-18T06:39:52.060243+00:00,2025-11-26T06:39:52.060243+00:00
INV-2025-1218,company_003,DesignStudio X,user_019,user_003,job_f53b59eb,57989,INR,2025-08-30T06:39:52.060243+00:00,2025-09-23,2025-09-28,OVERDUE,64,"[{""ts"": ""2025-08-30T06:39:52.060243+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1218 to DesignStudio X."", ""type"": ""initial""}, {""ts"": ""2025-09-06T06:39:52.060243+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Polite follow-up message sent for confirmation. Client replied courteously and indicated payment would be made soon."", ""type"": ""reminder""}, {""ts"": ""2025-09-14T06:39:52.060243+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Follow-up WhatsApp message sent reminding client of overdue invoice. Firmly requested immediate action and confirmed client receipt. Client indicated processing will be expedited."", ""type"": ""firm""}, {""ts"": ""2025-09-29T06:39:52.060243+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Escalated client’s overdue invoice to legal team with all supporting documentation and previous communication attempts. Emphasized importance of immediate payment for overdue invoice, including payment deadline, prior reminders, and urgency of settlement. Notified client of potential legal action. Legal team documented all details."", ""type"": ""legal""}]",2025-09-29T06:39:52.060243+00:00,,2025-08-30T06:39:52.060243+00:00,2025-11-26T06:39:52.063310+00:00
INV-2025-1219,company_040,SolaraTech Digital,user_006,user_024,job_fa2e8f8f,94553,INR,2025-09-14T06:39:52.063310+00:00,2025-09-29,2025-10-04,OVERDUE,58,"[{""ts"": ""2025-09-14T06:39:52.063310+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1219 to SolaraTech Digital."", ""type"": ""initial""}, {""ts"": ""2025-09-21T06:39:52.063310+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Gentle reminder to ensure clarity and receipt. Client responded positively, acknowledging receipt and appreciated the clarity of the upcoming due date for the invoice. Highlighted due date and thanking them for prompt attention. Client responded positively."", ""type"": ""reminder""}, {""ts"": ""2025-09-29T06:39:52.063310+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Follow-up email sent regarding overdue payment. Firmly requested payment, noting the overdue invoice. Firmly requested settlement and emphasized importance of maintaining contractual obligations. Client assured they would process immediately."", ""type"": ""firm""}, {""ts"": ""2025-10-14T06:39:52.063310+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Drafted legal notice regarding overdue invoice, including payment deadline, prior reminders, and potential consequences. Client notified and legal consequences. Client notified. Legal team copied for records."", ""type"": ""legal""}]",2025-10-14T06:39:52.063310+00:00,,2025-09-14T06:39:52.063310+00:00,2025-11-26T06:39:52.063310+00:00
INV-2025-1220,company_010,NovaStack Innovations,user_029,user_035,job_218288bc,163650,INR,2025-11-09T06:39:52.063310+00:00,2025-11-20,2025-11-25,OVERDUE,6,"[{""ts"": ""2025-11-09T06:39:52.063310+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1220 to NovaStack Innovations."", ""type"": ""initial""}, {""ts"": ""2025-11-16T06:39:52.063310+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Client confirmed they had received and understood. Provided a polite note thanking client for ongoing collaboration and attached the invoice for review. Followed up politely to ensure receipt and offer assistance. Client acknowledged receipt."", ""type"": ""reminder""}, {""ts"": ""2025-11-24T06:39:52.063310+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Called client to confirm overdue invoice and requesting immediate settlement. Highlighted previous reminders and potential contractual implications. Client confirmed receipt but requested a short extension but acknowledged responsibility."", ""type"": ""firm""}]",2025-11-24T06:39:52.063310+00:00,milestone,2025-11-09T06:39:52.063310+00:00,2025-11-26T06:39:52.065323+00:00
