event_id,user_id,title,category,related_job_id,related_company_id,start_time,end_time,priority,event_status,location,created_at,updated_at
evt_2572,user_007,Self-Care Session Event,Self-Care Session,,,2025-11-13T11:30:00+00:00,2025-11-13T13:30:00+00:00,Medium,done,"Pune, Maharashtra",2025-11-12T11:30:00+00:00,2025-11-26T06:39:52.420260+00:00
evt_2573,user_007,Gym Workout Event,Gym Workout,,,2026-01-22T13:00:00+00:00,2026-01-22T14:00:00+00:00,Medium,scheduled,"Mumbai, Maharashtra",2025-12-28T13:00:00+00:00,2025-11-26T06:39:52.420260+00:00
evt_2574,user_048,Physiotherapy Session Event,Physiotherapy Session,,,2026-01-12T12:45:00+00:00,2026-01-12T14:45:00+00:00,Medium,scheduled,"Pune, Maharashtra",2025-12-22T12:45:00+00:00,2025-11-26T06:39:52.420260+00:00
evt_2575,user_020,Date Night Event,Date Night,,,2025-12-15T09:15:00+00:00,2025-12-15T12:15:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2025-11-25T09:15:00+00:00,2025-11-26T06:39:52.420260+00:00
evt_2576,user_020,"Project Deadline: Full Stack Developer needed to integrate third-party analytics, payment gateways, and reporting dashboards for a Fintech Dashboard. Medium-priority.",Project Deadline,job_8c0bb2ac,company_002,2026-01-20T08:15:00+00:00,2026-01-20T10:15:00+00:00,High,scheduled,"Bengaluru, Karnataka",2026-01-17T08:15:00+00:00,2025-11-26T06:39:52.420260+00:00
evt_2577,user_009,Bill Payment Reminder Event,Bill Payment Reminder,,,2025-12-09T11:15:00+00:00,2025-12-09T13:15:00+00:00,Medium,scheduled,Remote,2025-11-27T11:15:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2578,user_008,Deep Work Event,Deep Work,,,2026-01-21T15:15:00+00:00,2026-01-21T18:15:00+00:00,Medium,cancelled,"Pune, Maharashtra",2026-01-08T15:15:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2579,user_004,Dentist Appointment Event,Dentist Appointment,,,2026-01-04T09:15:00+00:00,2026-01-04T10:15:00+00:00,Medium,scheduled,"Mumbai, Maharashtra",2025-12-13T09:15:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2580,user_031,Packing Reminder Event,Packing Reminder,,,2025-11-06T13:00:00+00:00,2025-11-06T14:00:00+00:00,Medium,done,"Pune, Maharashtra",2025-11-06T13:00:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2581,user_015,Friend Meetup Event,Friend Meetup,,,2026-01-13T10:45:00+00:00,2026-01-13T11:45:00+00:00,Medium,cancelled,"Bengaluru, Karnataka",2025-12-20T10:45:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2582,user_026,Client Meeting with PrimeShift Digital,Client Meeting,,company_029,2025-12-22T11:00:00+00:00,2025-12-22T12:00:00+00:00,Medium,cancelled,Remote,2025-12-14T11:00:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2583,user_050,Mobile Recharge Reminder Event,Mobile Recharge Reminder,,,2025-11-08T18:00:00+00:00,2025-11-08T21:00:00+00:00,Medium,done,Remote,2025-10-26T18:00:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2584,user_007,Religious Event Event,Religious Event,,,2025-11-25T13:30:00+00:00,2025-11-25T16:30:00+00:00,Medium,scheduled,"Mumbai, Maharashtra",2025-11-17T13:30:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2585,user_039,Rent Payment Reminder Event,Rent Payment Reminder,,,2025-10-29T14:30:00+00:00,2025-10-29T16:30:00+00:00,High,scheduled,"Bengaluru, Karnataka",2025-10-25T14:30:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2586,user_041,Deep Work Event,Deep Work,,,2026-01-23T11:15:00+00:00,2026-01-23T13:15:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2026-01-22T11:15:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2587,user_029,House Cleaning Event,House Cleaning,,,2025-10-30T13:45:00+00:00,2025-10-30T16:45:00+00:00,Medium,cancelled,"Bengaluru, Karnataka",2025-10-29T13:45:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2588,user_007,Rent Payment Reminder Event,Rent Payment Reminder,,,2026-01-12T18:30:00+00:00,2026-01-12T21:30:00+00:00,High,done,"Bengaluru, Karnataka",2026-01-07T18:30:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2589,user_027,Packing Reminder Event,Packing Reminder,,,2026-01-23T12:15:00+00:00,2026-01-23T15:15:00+00:00,Medium,cancelled,"Bengaluru, Karnataka",2025-12-24T12:15:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2590,user_035,Hotel Check-In Event,Hotel Check-In,,,2025-12-28T08:30:00+00:00,2025-12-28T09:30:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2025-12-11T08:30:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2591,user_015,Eye Checkup Event,Eye Checkup,,,2025-11-19T18:30:00+00:00,2025-11-19T21:30:00+00:00,Medium,done,"Mumbai, Maharashtra",2025-11-13T18:30:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2592,user_035,Medical Test Event,Medical Test,,,2026-01-20T09:00:00+00:00,2026-01-20T10:00:00+00:00,Medium,done,"Bengaluru, Karnataka",2026-01-13T09:00:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2593,user_002,Movie Night Event,Movie Night,,,2026-01-19T08:15:00+00:00,2026-01-19T11:15:00+00:00,Medium,scheduled,"Pune, Maharashtra",2025-12-29T08:15:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2594,user_032,Weekend Trip Event,Weekend Trip,,,2026-01-05T14:30:00+00:00,2026-01-05T16:30:00+00:00,Medium,done,Remote,2025-12-19T14:30:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2595,user_013,Portfolio Update Event,Portfolio Update,,,2025-11-04T08:00:00+00:00,2025-11-04T10:00:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2025-10-19T08:00:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2596,user_039,Subscription Renewal Event,Subscription Renewal,,,2025-12-17T18:00:00+00:00,2025-12-17T21:00:00+00:00,Medium,done,Remote,2025-12-10T18:00:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2597,user_016,Friend Meetup Event,Friend Meetup,,,2025-11-11T09:15:00+00:00,2025-11-11T12:15:00+00:00,Medium,scheduled,Remote,2025-10-21T09:15:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2598,user_025,Project Deadline: Frontend Developer required to rebuild Portfolio Website using React/Next.js and improve SEO performance. Medium-priority project.,Project Deadline,job_ecab16a2,company_025,2026-01-21T16:00:00+00:00,2026-01-21T17:00:00+00:00,High,cancelled,"Pune, Maharashtra",2026-01-08T16:00:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2599,user_016,Meditation Session Event,Meditation Session,,,2025-11-22T14:45:00+00:00,2025-11-22T15:45:00+00:00,Medium,scheduled,Remote,2025-11-16T14:45:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2600,user_011,Rent Payment Reminder Event,Rent Payment Reminder,,,2025-11-17T11:15:00+00:00,2025-11-17T14:15:00+00:00,High,done,"Pune, Maharashtra",2025-10-30T11:15:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2601,user_040,Reading Time Event,Reading Time,,,2025-11-02T10:45:00+00:00,2025-11-02T11:45:00+00:00,Medium,done,"Mumbai, Maharashtra",2025-10-28T10:45:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2602,user_021,Personal Errand Event,Personal Errand,,,2025-12-25T09:45:00+00:00,2025-12-25T11:45:00+00:00,Medium,done,Remote,2025-12-24T09:45:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2603,user_032,Date Night Event,Date Night,,,2025-11-16T09:45:00+00:00,2025-11-16T11:45:00+00:00,Medium,cancelled,"Pune, Maharashtra",2025-10-19T09:45:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2604,user_040,Cooking Time Event,Cooking Time,,,2025-10-30T09:15:00+00:00,2025-10-30T12:15:00+00:00,Medium,scheduled,Remote,2025-10-16T09:15:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2605,user_032,Cultural Festival Event,Cultural Festival,,,2025-12-05T11:15:00+00:00,2025-12-05T13:15:00+00:00,Medium,cancelled,Remote,2025-11-29T11:15:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2606,user_026,Subscription Renewal Event,Subscription Renewal,,,2025-11-21T17:45:00+00:00,2025-11-21T18:45:00+00:00,Medium,done,Remote,2025-10-22T17:45:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2607,user_010,Religious Event Event,Religious Event,,,2026-01-05T11:15:00+00:00,2026-01-05T12:15:00+00:00,Medium,scheduled,"Pune, Maharashtra",2026-01-02T11:15:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2608,user_031,Religious Event Event,Religious Event,,,2025-12-20T17:45:00+00:00,2025-12-20T20:45:00+00:00,Medium,cancelled,Remote,2025-11-25T17:45:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2609,user_017,Flight Trip Event,Flight Trip,,,2025-12-24T09:45:00+00:00,2025-12-24T11:45:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2025-12-11T09:45:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2610,user_047,Payment Collection Alert Event,Payment Collection Alert,,,2025-11-11T14:45:00+00:00,2025-11-11T16:45:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2025-10-17T14:45:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2611,user_001,Payment Collection Alert Event,Payment Collection Alert,,,2025-12-05T09:00:00+00:00,2025-12-05T12:00:00+00:00,Medium,scheduled,"Pune, Maharashtra",2025-11-25T09:00:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2612,user_022,Religious Event Event,Religious Event,,,2025-12-24T09:15:00+00:00,2025-12-24T12:15:00+00:00,Medium,done,"Mumbai, Maharashtra",2025-12-17T09:15:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2613,user_050,Payment Collection Alert Event,Payment Collection Alert,,,2025-12-30T13:30:00+00:00,2025-12-30T14:30:00+00:00,Medium,done,"Mumbai, Maharashtra",2025-12-02T13:30:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2614,user_016,Skill Learning Session Event,Skill Learning Session,,,2025-11-11T18:15:00+00:00,2025-11-11T20:15:00+00:00,Medium,done,"Mumbai, Maharashtra",2025-10-12T18:15:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2615,user_037,Meditation Session Event,Meditation Session,,,2025-12-31T12:30:00+00:00,2025-12-31T13:30:00+00:00,Medium,done,"Pune, Maharashtra",2025-12-06T12:30:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2616,user_013,Client Meeting with OrbitWorks Solutions,Client Meeting,,company_011,2026-01-04T09:30:00+00:00,2026-01-04T10:30:00+00:00,Medium,done,"Mumbai, Maharashtra",2025-12-27T09:30:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2617,user_035,Rent Payment Reminder Event,Rent Payment Reminder,,,2025-11-14T09:45:00+00:00,2025-11-14T12:45:00+00:00,High,done,"Bengaluru, Karnataka",2025-11-06T09:45:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2618,user_018,Date Night Event,Date Night,,,2025-12-22T12:00:00+00:00,2025-12-22T14:00:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-12-01T12:00:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2619,user_012,Packing Reminder Event,Packing Reminder,,,2025-12-19T18:00:00+00:00,2025-12-19T21:00:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-11-29T18:00:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2620,user_023,Cultural Festival Event,Cultural Festival,,,2025-11-02T16:00:00+00:00,2025-11-02T19:00:00+00:00,Medium,cancelled,"Bengaluru, Karnataka",2025-10-31T16:00:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2621,user_039,Dentist Appointment Event,Dentist Appointment,,,2025-10-31T12:45:00+00:00,2025-10-31T13:45:00+00:00,Medium,done,"Pune, Maharashtra",2025-10-01T12:45:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2622,user_028,Portfolio Update Event,Portfolio Update,,,2025-11-29T08:00:00+00:00,2025-11-29T09:00:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-11-24T08:00:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2623,user_044,Eye Checkup Event,Eye Checkup,,,2025-11-06T16:30:00+00:00,2025-11-06T18:30:00+00:00,Medium,scheduled,Remote,2025-10-19T16:30:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2624,user_020,Payment Collection Alert Event,Payment Collection Alert,,,2026-01-08T18:45:00+00:00,2026-01-08T20:45:00+00:00,Medium,done,"Pune, Maharashtra",2025-12-14T18:45:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2625,user_010,Dinner Plan Event,Dinner Plan,,,2025-11-17T12:00:00+00:00,2025-11-17T15:00:00+00:00,Medium,scheduled,"Bengaluru, Karnataka",2025-10-21T12:00:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2626,user_012,Yoga Session Event,Yoga Session,,,2025-11-03T10:45:00+00:00,2025-11-03T11:45:00+00:00,Medium,done,"Pune, Maharashtra",2025-10-26T10:45:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2627,user_040,"Project Deadline: Backend Engineer required for API optimization, secure authentication, and database performance improvements on a Fintech platform. Medium-priority.",Project Deadline,job_670287bb,company_009,2025-12-03T13:00:00+00:00,2025-12-03T14:00:00+00:00,High,done,"Mumbai, Maharashtra",2025-11-26T13:00:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2628,user_001,Team Sync Event,Team Sync,,,2025-11-27T08:45:00+00:00,2025-11-27T09:45:00+00:00,Medium,cancelled,"Pune, Maharashtra",2025-10-30T08:45:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2629,user_044,Friend Meetup Event,Friend Meetup,,,2025-11-21T08:30:00+00:00,2025-11-21T09:30:00+00:00,Medium,scheduled,"Mumbai, Maharashtra",2025-10-23T08:30:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2630,user_030,Grocery Shopping Event,Grocery Shopping,,,2025-12-08T08:45:00+00:00,2025-12-08T10:45:00+00:00,Medium,done,"Pune, Maharashtra",2025-12-07T08:45:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2631,user_036,Packing Reminder Event,Packing Reminder,,,2025-11-24T08:15:00+00:00,2025-11-24T09:15:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2025-11-16T08:15:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2632,user_045,Doctor Appointment Event,Doctor Appointment,,,2026-01-16T09:45:00+00:00,2026-01-16T11:45:00+00:00,Medium,cancelled,Remote,2026-01-10T09:45:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2633,user_023,Dentist Appointment Event,Dentist Appointment,,,2025-12-26T17:45:00+00:00,2025-12-26T19:45:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2025-12-22T17:45:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2634,user_043,Personal Errand Event,Personal Errand,,,2025-11-16T16:15:00+00:00,2025-11-16T17:15:00+00:00,Medium,scheduled,Remote,2025-11-13T16:15:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2635,user_049,Sports Practice Event,Sports Practice,,,2025-12-16T12:30:00+00:00,2025-12-16T15:30:00+00:00,Medium,done,"Mumbai, Maharashtra",2025-12-10T12:30:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2636,user_042,Deep Work Event,Deep Work,,,2025-12-18T09:00:00+00:00,2025-12-18T11:00:00+00:00,Medium,scheduled,Remote,2025-11-25T09:00:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2637,user_023,Home Repair Visit Event,Home Repair Visit,,,2025-12-22T10:15:00+00:00,2025-12-22T13:15:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-12-19T10:15:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2638,user_016,House Cleaning Event,House Cleaning,,,2025-11-12T10:45:00+00:00,2025-11-12T11:45:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-11-09T10:45:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2639,user_044,Family Gathering Event,Family Gathering,,,2025-11-13T10:30:00+00:00,2025-11-13T11:30:00+00:00,Medium,done,Remote,2025-11-02T10:30:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2640,user_001,Subscription Renewal Event,Subscription Renewal,,,2026-01-10T17:15:00+00:00,2026-01-10T20:15:00+00:00,Medium,done,"Pune, Maharashtra",2025-12-16T17:15:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2641,user_039,"Project Deadline: Backend Engineer needed to implement robust authentication, database optimizations, and API security for an E-commerce platform. Medium-priority with focus on performance and reliability.",Project Deadline,job_78ca0848,company_025,2026-01-06T14:00:00+00:00,2026-01-06T15:00:00+00:00,High,scheduled,"Mumbai, Maharashtra",2025-12-27T14:00:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2642,user_049,Deep Work Event,Deep Work,,,2025-12-07T18:45:00+00:00,2025-12-07T21:45:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-11-11T18:45:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2643,user_036,Laundry Day Event,Laundry Day,,,2026-01-15T13:15:00+00:00,2026-01-15T14:15:00+00:00,Medium,scheduled,"Pune, Maharashtra",2026-01-10T13:15:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2644,user_013,Grocery Shopping Event,Grocery Shopping,,,2025-11-12T10:15:00+00:00,2025-11-12T13:15:00+00:00,Medium,cancelled,"Bengaluru, Karnataka",2025-10-17T10:15:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2645,user_026,Subscription Renewal Event,Subscription Renewal,,,2025-12-02T13:45:00+00:00,2025-12-02T16:45:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-11-27T13:45:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2646,user_009,Plumber Appointment Event,Plumber Appointment,,,2026-01-20T11:30:00+00:00,2026-01-20T14:30:00+00:00,Medium,done,Remote,2026-01-16T11:30:00+00:00,2025-11-26T06:39:52.421134+00:00
evt_2647,user_037,Anniversary Celebration of Yatin,Anniversary Celebration,,,2025-12-17T10:00:00+00:00,2025-12-17T12:00:00+00:00,Medium,scheduled,Remote,2025-11-23T10:00:00+00:00,2025-11-26T06:39:52.422691+00:00
evt_2648,user_035,Travel Planning Event,Travel Planning,,,2025-12-06T16:30:00+00:00,2025-12-06T19:30:00+00:00,Medium,scheduled,"Mumbai, Maharashtra",2025-11-30T16:30:00+00:00,2025-11-26T06:39:52.422691+00:00
evt_2649,user_001,Sports Practice Event,Sports Practice,,,2025-12-30T09:00:00+00:00,2025-12-30T12:00:00+00:00,Medium,scheduled,Remote,2025-12-14T09:00:00+00:00,2025-11-26T06:39:52.422691+00:00
